Danceability,bpm,rhythm_strength,key,scale_vector,track,youtube_url,track_danceability,key_scale,var_PCP,max_PCP,dominant_pitch,dominant_pitch_class
"(1.0577861070632935, array([1.3124456 , 1.2694616 , 1.2188884 , 1.1600704 , 1.1029896 ,
       1.0466207 , 0.9955652 , 0.9648423 , 0.9562491 , 0.9619929 ,
       0.9708576 , 0.9716966 , 0.9619311 , 0.95127237, 0.941897  ,
       0.9200215 , 0.87579644, 0.824344  , 0.78619486, 0.76972264,
       0.7789841 , 0.8035845 , 0.8316667 , 0.85197145, 0.86435086,
       0.8771102 , 0.89361817, 0.916988  , 0.9454522 , 0.9658495 ,
       0.96264684, 0.93173176, 0.89414424, 0.83944035, 0.7675753 ],
      dtype=float32))",135.828598,"[0.63854873 0.63854873 0.6269387  0.522449   0.510839   0.510839
 0.522449   0.522449   0.510839   0.49922895 0.49922895 0.510839
 0.53405905 0.53405905 0.5340586  0.5224495  0.5456686  0.5340586
 0.5340595  0.5456686  0.54566956 0.55727863 0.55727863 0.56888866
 0.54566956 0.5456686  0.5456686  0.54566956 0.5456686  0.5572796
 0.5572777  0.5688896  0.54566956 0.5572777  0.5572796  0.5688877
 0.54566956 0.5572796  0.54566765 0.47600937 0.4876194  0.4876194
 0.4876194  0.47600937 0.4876175  0.49922943 0.4876194  0.4876194
 0.49922943 0.49922752 0.4876194  0.46439934 0.46439934 0.47600937
 0.47600937 0.47600746 0.47600937 0.4876194  0.4876194  0.46439934
 0.46439743 0.46440125 0.46439743 0.4876213  0.47600555 0.47600937
 0.47600937 0.46440125 0.4527893  0.46439743 0.4527893  0.46440125
 0.47600555 0.46440125 0.46439743 0.4527893  0.4527893  0.4527893
 0.4527893  0.4527893  0.38312912 0.39474106 0.40634918 0.40634918
 0.4179573  0.41796112 0.42956924 0.44117737 0.4527893  0.42956924
 0.44117737 0.41796112 0.44117737 0.42956924 0.44118118 0.42956924
 0.42956924 0.4179573  0.41796112 0.44117737 0.44118118 0.4527893
 0.4527893  0.46439743 0.49922943 0.49922943 0.4876175  0.46440125
 0.46439743 0.4876175  0.46440125 0.46439743 0.46440125 0.58049774
 0.5688896  0.5921097  0.58049774 0.5688896  0.5688896  0.5688858
 0.5688896  0.4876213  0.49922562 0.49922943 0.4876213  0.4876175
 0.4876213  0.47600555 0.49922943 0.51084137 0.4876175  0.4876175
 0.4876175  0.46440125 0.4527893  0.4527893  0.46440125 0.44117737
 0.44117737 0.4527893  0.4527893  0.46440125 0.4527893  0.3831253
 0.371521   0.38313293 0.3831253  0.40634918 0.38313293 0.371521
 0.37151337 0.39474487 0.39473724 0.3831253  0.40634918 0.39474487
 0.39473724 0.39473724 0.38313293 0.4527893  0.44117737 0.42956543
 0.47601318 0.44117737 0.44117737 0.441185   0.45278168 0.4527893
 0.441185   0.44117737 0.42956543 0.41796112 0.42957306 0.4179535
 0.41796112 0.44117737 0.441185   0.4179535  0.441185   0.46439362
 0.4527893  0.4527893  0.46440125 0.47600555 0.47601318 0.46440125
 0.4876175  0.47600555 0.46440125 0.41796112 0.42956543 0.41796112
 0.41796112 0.42956543 0.42957306 0.44117737 0.44117737 0.41796112
 0.41796112 0.4179535  0.40634918 0.40634918 0.441185   0.4179535
 0.40634918 0.42957306 0.42956543 0.441185   0.4527893  0.42956543
 0.42957306 0.4179535  0.41796112 0.41796112 0.42956543 0.42957306
 0.4179535  0.42957306 0.42956543 0.441185   0.44117737 0.44117737
 0.41796112 0.42956543 0.42957306 0.41796112 0.4179535  0.41796112
 0.41796112 0.41796112 0.44117737 0.41796112 0.4179535  0.41796112
 0.44117737 0.441185   0.44117737 0.44117737 0.4527893  0.42956543
 0.441185   0.42956543 0.4527893  0.4527893  0.42957306 0.4179535
 0.40634918 0.42957306 0.42956543 0.4527893  0.41796112 0.42957306
 0.45278168 0.441185   0.44117737 0.4527893  0.41796112 0.4527893
 0.44117737 0.44117737 0.41796112 0.44117737 0.44117737 0.46440125
 0.46440125 0.44117737 0.46440125 0.46439362 0.441185   0.46439362
 0.46440125 0.47601318 0.47600555 0.46440125 0.51083374 0.510849
 0.51083374 0.51083374 0.510849   0.51083374 0.4992218  0.49923706
 0.48760986 0.4295807  0.42956543 0.44117737 0.42956543 0.4527893
 0.44117737 0.44119263 0.4527893  0.4527893  0.42956543 0.44117737
 0.4527893  0.4527893  0.35990906 0.32507324 0.34829712 0.34831238
 0.33668518 0.33668518 0.32507324 0.33670044 0.32507324 0.33668518
 0.3250885  0.32507324 0.3250885  0.32507324 0.34829712 0.3250885
 0.32507324 0.31347656 0.4179535  0.42956543 0.42956543 0.41796875
 0.4179535  0.4063568  0.4179535  0.4179535  0.41796875 0.44117737
 0.46440125 0.4527893  0.4527893  0.4527893  0.3947296  0.38313293
 0.4063568  0.40634155 0.4063568  0.40634155 0.39474487 0.3947296
 0.38313293 0.38313293 0.3947296  0.39474487 0.39474487 0.3947296
 0.39474487 0.40634155 0.38313293 0.39474487 0.4179535  0.44117737
 0.46440125 0.47601318 0.5224457  0.5340576  0.510849   0.5340576
 0.5340576  0.54566956 0.4527893  0.46440125 0.4527893  0.4527893
 0.4527893  0.464386   0.47601318 0.48762512 0.48760986 0.48762512
 0.51083374 0.48762512 0.47601318 0.47599792 0.46440125 0.47601318
 0.47601318 0.46440125 0.48760986 0.46440125 0.48762512 0.48760986
 0.48762512 0.47601318 0.47599792 0.48762512 0.46440125 0.48760986
 0.48762512 0.47601318 0.464386   0.47601318 0.47601318 0.47601318
 0.46440125 0.464386   0.47601318 0.44117737 0.44117737 0.4295807
 0.4179535  0.44117737 0.44117737 0.4527893  0.44117737 0.44117737
 0.4527893  0.510849   0.5224457  0.4992218  0.510849   0.48760986
 0.510849   0.48760986 0.48762512]",0.058113765,"[31.765575    9.234179   29.007633    1.034228    4.432406    0.
  3.6444225   0.          0.24624477  0.          0.          0.
  0.          0.          0.          1.4774686   1.2312238   3.7429204
  1.4282197   1.5020931   0.04924895  5.5405073   2.0930805   3.570549  ]",track_0,https://youtube.com/watch?v=u45UQVGRVPA,1.0578,C minor,67.62458561,31.765575,0,C
"(1.0577861070632935, array([1.3124456 , 1.2694616 , 1.2188884 , 1.1600704 , 1.1029896 ,
       1.0466207 , 0.9955652 , 0.9648423 , 0.9562491 , 0.9619929 ,
       0.9708576 , 0.9716966 , 0.9619311 , 0.95127237, 0.941897  ,
       0.9200215 , 0.87579644, 0.824344  , 0.78619486, 0.76972264,
       0.7789841 , 0.8035845 , 0.8316667 , 0.85197145, 0.86435086,
       0.8771102 , 0.89361817, 0.916988  , 0.9454522 , 0.9658495 ,
       0.96264684, 0.93173176, 0.89414424, 0.83944035, 0.7675753 ],
      dtype=float32))",135.828598,"[0.63854873 0.63854873 0.6269387  0.522449   0.510839   0.510839
 0.522449   0.522449   0.510839   0.49922895 0.49922895 0.510839
 0.53405905 0.53405905 0.5340586  0.5224495  0.5456686  0.5340586
 0.5340595  0.5456686  0.54566956 0.55727863 0.55727863 0.56888866
 0.54566956 0.5456686  0.5456686  0.54566956 0.5456686  0.5572796
 0.5572777  0.5688896  0.54566956 0.5572777  0.5572796  0.5688877
 0.54566956 0.5572796  0.54566765 0.47600937 0.4876194  0.4876194
 0.4876194  0.47600937 0.4876175  0.49922943 0.4876194  0.4876194
 0.49922943 0.49922752 0.4876194  0.46439934 0.46439934 0.47600937
 0.47600937 0.47600746 0.47600937 0.4876194  0.4876194  0.46439934
 0.46439743 0.46440125 0.46439743 0.4876213  0.47600555 0.47600937
 0.47600937 0.46440125 0.4527893  0.46439743 0.4527893  0.46440125
 0.47600555 0.46440125 0.46439743 0.4527893  0.4527893  0.4527893
 0.4527893  0.4527893  0.38312912 0.39474106 0.40634918 0.40634918
 0.4179573  0.41796112 0.42956924 0.44117737 0.4527893  0.42956924
 0.44117737 0.41796112 0.44117737 0.42956924 0.44118118 0.42956924
 0.42956924 0.4179573  0.41796112 0.44117737 0.44118118 0.4527893
 0.4527893  0.46439743 0.49922943 0.49922943 0.4876175  0.46440125
 0.46439743 0.4876175  0.46440125 0.46439743 0.46440125 0.58049774
 0.5688896  0.5921097  0.58049774 0.5688896  0.5688896  0.5688858
 0.5688896  0.4876213  0.49922562 0.49922943 0.4876213  0.4876175
 0.4876213  0.47600555 0.49922943 0.51084137 0.4876175  0.4876175
 0.4876175  0.46440125 0.4527893  0.4527893  0.46440125 0.44117737
 0.44117737 0.4527893  0.4527893  0.46440125 0.4527893  0.3831253
 0.371521   0.38313293 0.3831253  0.40634918 0.38313293 0.371521
 0.37151337 0.39474487 0.39473724 0.3831253  0.40634918 0.39474487
 0.39473724 0.39473724 0.38313293 0.4527893  0.44117737 0.42956543
 0.47601318 0.44117737 0.44117737 0.441185   0.45278168 0.4527893
 0.441185   0.44117737 0.42956543 0.41796112 0.42957306 0.4179535
 0.41796112 0.44117737 0.441185   0.4179535  0.441185   0.46439362
 0.4527893  0.4527893  0.46440125 0.47600555 0.47601318 0.46440125
 0.4876175  0.47600555 0.46440125 0.41796112 0.42956543 0.41796112
 0.41796112 0.42956543 0.42957306 0.44117737 0.44117737 0.41796112
 0.41796112 0.4179535  0.40634918 0.40634918 0.441185   0.4179535
 0.40634918 0.42957306 0.42956543 0.441185   0.4527893  0.42956543
 0.42957306 0.4179535  0.41796112 0.41796112 0.42956543 0.42957306
 0.4179535  0.42957306 0.42956543 0.441185   0.44117737 0.44117737
 0.41796112 0.42956543 0.42957306 0.41796112 0.4179535  0.41796112
 0.41796112 0.41796112 0.44117737 0.41796112 0.4179535  0.41796112
 0.44117737 0.441185   0.44117737 0.44117737 0.4527893  0.42956543
 0.441185   0.42956543 0.4527893  0.4527893  0.42957306 0.4179535
 0.40634918 0.42957306 0.42956543 0.4527893  0.41796112 0.42957306
 0.45278168 0.441185   0.44117737 0.4527893  0.41796112 0.4527893
 0.44117737 0.44117737 0.41796112 0.44117737 0.44117737 0.46440125
 0.46440125 0.44117737 0.46440125 0.46439362 0.441185   0.46439362
 0.46440125 0.47601318 0.47600555 0.46440125 0.51083374 0.510849
 0.51083374 0.51083374 0.510849   0.51083374 0.4992218  0.49923706
 0.48760986 0.4295807  0.42956543 0.44117737 0.42956543 0.4527893
 0.44117737 0.44119263 0.4527893  0.4527893  0.42956543 0.44117737
 0.4527893  0.4527893  0.35990906 0.32507324 0.34829712 0.34831238
 0.33668518 0.33668518 0.32507324 0.33670044 0.32507324 0.33668518
 0.3250885  0.32507324 0.3250885  0.32507324 0.34829712 0.3250885
 0.32507324 0.31347656 0.4179535  0.42956543 0.42956543 0.41796875
 0.4179535  0.4063568  0.4179535  0.4179535  0.41796875 0.44117737
 0.46440125 0.4527893  0.4527893  0.4527893  0.3947296  0.38313293
 0.4063568  0.40634155 0.4063568  0.40634155 0.39474487 0.3947296
 0.38313293 0.38313293 0.3947296  0.39474487 0.39474487 0.3947296
 0.39474487 0.40634155 0.38313293 0.39474487 0.4179535  0.44117737
 0.46440125 0.47601318 0.5224457  0.5340576  0.510849   0.5340576
 0.5340576  0.54566956 0.4527893  0.46440125 0.4527893  0.4527893
 0.4527893  0.464386   0.47601318 0.48762512 0.48760986 0.48762512
 0.51083374 0.48762512 0.47601318 0.47599792 0.46440125 0.47601318
 0.47601318 0.46440125 0.48760986 0.46440125 0.48762512 0.48760986
 0.48762512 0.47601318 0.47599792 0.48762512 0.46440125 0.48760986
 0.48762512 0.47601318 0.464386   0.47601318 0.47601318 0.47601318
 0.46440125 0.464386   0.47601318 0.44117737 0.44117737 0.4295807
 0.4179535  0.44117737 0.44117737 0.4527893  0.44117737 0.44117737
 0.4527893  0.510849   0.5224457  0.4992218  0.510849   0.48760986
 0.510849   0.48760986 0.48762512]",0.058113765,"[31.765575    9.234179   29.007633    1.034228    4.432406    0.
  3.6444225   0.          0.24624477  0.          0.          0.
  0.          0.          0.          1.4774686   1.2312238   3.7429204
  1.4282197   1.5020931   0.04924895  5.5405073   2.0930805   3.570549  ]",track_1,https://youtube.com/watch?v=u45UQVGRVPA,1.0578,C minor,67.62458561,31.765575,0,C
"(1.1427139043807983, array([1.0092717 , 0.97853786, 0.95931983, 0.94600683, 0.93275917,
       0.9188148 , 0.91413224, 0.925942  , 0.94161606, 0.95223576,
       0.96536475, 0.9782582 , 0.97966045, 0.97444886, 0.96194255,
       0.94319075, 0.919806  , 0.89655447, 0.8766982 , 0.86269635,
       0.8561782 , 0.85417163, 0.8502494 , 0.83832604, 0.8228547 ,
       0.8083366 , 0.78806436, 0.764576  , 0.7480096 , 0.7437893 ,
       0.74665827, 0.7472939 , 0.7435283 , 0.73705333, 0.7424938 ],
      dtype=float32))",136.5264435,"[0.7894784  0.7778685  0.80108833 0.7662585  0.7662587  0.7894783
 0.6269388  0.66176844 0.6269388  0.522449   0.53405905 0.5340586
 0.5340595  0.55727863 0.5340586  0.54566956 0.56888866 0.56888866
 0.56888866 0.6153288  0.6037197  0.6153288  0.6501579  0.6501589
 0.673378   0.65015984 0.6501579  0.6733799  0.66176796 0.6385479
 0.65015984 0.66176796 0.6733799  0.7082081  0.69659805 0.6733799
 0.673378   0.673378   0.6733799  0.66176796 0.66176796 0.6733799
 0.684988   0.7082081  0.69659996 0.69659805 0.673378   0.684988
 0.66176987 0.673378   0.69659805 0.69659805 0.69660187 0.6501579
 0.62693787 0.61532974 0.66176987 0.638546   0.62693787 0.65016174
 0.6153259  0.6269417  0.62693787 0.6501579  0.62693787 0.65016174
 0.638546   0.73143005 0.7198181  0.7430382  0.70821    0.7082062
 0.69660187 0.7198181  0.7082062  0.7546501  0.73142624 0.73143005
 0.7430382  0.69659805 0.6733818  0.69659805 0.66176605 0.61532974
 0.62693787 0.66176987 0.5921097  0.58049774 0.5572777  0.5688896
 0.5688896  0.54566956 0.5688896  0.5688858  0.58050156 0.61532974
 0.6037178  0.6153259  0.5921097  0.5572815  0.58049774 0.58049774
 0.58049774 0.56889343 0.58049774 0.5921097  0.5688858  0.5572815
 0.54566956 0.5340576  0.54566956 0.55727386 0.49922943 0.5224533
 0.49922943 0.51083374 0.5224533  0.51084137 0.4992218  0.48762512
 0.4876175  0.54566956 0.54566956 0.5224457  0.5224533  0.5340576
 0.5340576  0.5340576  0.5224533  0.5224457  0.5340576  0.5340576
 0.47601318 0.46440125 0.45278168 0.441185   0.44117737 0.44117737
 0.4527893  0.4527893  0.4527893  0.44117737 0.4527893  0.441185
 0.46439362 0.4527893  0.4527893  0.44117737 0.441185   0.4179535
 0.41796112 0.42957306 0.4527893  0.44117737 0.44117737 0.41796112
 0.44117737 0.4527893  0.42957306 0.46439362 0.4527893  0.42957306
 0.44117737 0.46440125 0.44117737 0.4527893  0.42956543 0.46440125
 0.46440125 0.44117737 0.44117737 0.4527893  0.42957306 0.44117737
 0.4527893  0.42956543 0.441185   0.42956543 0.4527893  0.4527893
 0.4527893  0.4527893  0.4527893  0.44117737 0.4527893  0.46440125
 0.4527893  0.44117737 0.41796112 0.41796112 0.4179535  0.41796112
 0.44117737 0.48762512 0.46439362 0.4527893  0.44117737 0.4527893
 0.4527893  0.4527893  0.441185   0.44117737 0.44117737 0.42957306
 0.4527893  0.44117737 0.44117737 0.42956543 0.42957306 0.44117737
 0.41796112 0.46440125 0.44117737 0.4527893  0.4527893  0.41796112
 0.4179535  0.42957306 0.42956543 0.441185   0.45278168 0.4527893
 0.441185   0.44117737 0.44117737 0.46440125 0.42956543 0.4527893
 0.42957306 0.42956543 0.441185   0.44117737 0.4527893  0.42956543
 0.44117737 0.44117737 0.44117737 0.44119263 0.44117737 0.4179535
 0.44117737 0.44117737 0.44117737 0.44119263 0.44117737 0.4527893
 0.4527893  0.44117737 0.4179535  0.4179535  0.41796875 0.42956543
 0.42956543 0.41796875 0.44117737 0.4179535  0.42956543 0.4295807
 0.4179535  0.42956543 0.4295807  0.42956543 0.4179535  0.42956543
 0.41796875 0.4179535  0.41796875 0.42956543 0.42956543 0.42956543
 0.4295807  0.42956543 0.42956543 0.44117737 0.4179535  0.4295807
 0.42956543 0.4179535  0.44117737 0.4295807  0.44117737 0.42956543
 0.4179535  0.4295807  0.42956543 0.4179535  0.41796875 0.4179535
 0.4179535  0.4295807  0.42956543 0.42956543 0.42956543 0.41796875
 0.4179535  0.41796875 0.4179535  0.4179535  0.41796875 0.44117737
 0.4179535  0.4063568  0.42956543 0.4179535  0.42956543 0.4295807
 0.4179535  0.42956543 0.4295807  0.44117737 0.4527893  0.42956543
 0.44117737 0.4527893  0.44117737 0.42956543 0.41796875 0.4179535
 0.41796875 0.42956543 0.4527893  0.44117737 0.42956543 0.42956543
 0.4295807  0.42956543 0.42956543 0.42956543 0.44117737 0.44119263
 0.42956543 0.42956543 0.42956543 0.44117737 0.4527893  0.41796875
 0.4179535  0.44117737 0.44117737 0.41796875 0.44117737 0.44117737
 0.42956543 0.4527893  0.41796875 0.4179535  0.4527893  0.44117737
 0.42956543 0.44117737 0.41796875 0.44117737 0.44117737 0.44117737
 0.4179535  0.4295807  0.42956543 0.4179535  0.44117737 0.44119263
 0.42956543 0.42956543 0.42956543 0.4295807  0.4179535  0.42956543
 0.41796875 0.4527893  0.464386   0.44119263 0.44117737 0.44117737
 0.4527893  0.4527893  0.44117737 0.44117737 0.44117737 0.42956543
 0.4527893  0.46440125 0.44117737 0.4295807  0.42956543 0.44117737
 0.46440125 0.4527893  0.44117737 0.35990906 0.371521   0.35990906
 0.3947296  0.38313293 0.38313293 0.38313293 0.38311768 0.35990906
 0.39474487 0.371521   0.371521   0.371521   0.3947296  0.38313293
 0.47601318 0.46440125 0.46440125 0.44117737 0.5340576  0.5224457
 0.5340576  0.5340576  0.54566956 0.51083374 0.48762512 0.48762512
 0.48760986 0.510849   0.51083374 0.46440125 0.48760986 0.46440125
 0.46440125 0.47601318 0.47601318 0.47599792 0.47601318 0.48762512]",0.08398778,"[ 5.126527    3.5994763  11.1474695   2.748691   10.187609    2.465096
  5.322862    0.8507853   0.10907505  0.17452008  1.3089005   1.7452008
  0.37085515  0.15270506  0.7198953   8.835078    0.2399651  21.509598
  1.5052356   1.2870855   1.6579406   7.744328    6.828098    4.363002  ]",track_10,https://youtube.com/watch?v=Pv7GJkqtNuc,1.1427,G# major,23.82820048,21.509598,17,F
"(1.0489819049835205, array([1.2052338 , 1.1632609 , 1.1219555 , 1.0825281 , 1.048419  ,
       1.0117742 , 0.96371144, 0.9113755 , 0.86399627, 0.83209723,
       0.8187648 , 0.8163749 , 0.8204938 , 0.8258469 , 0.82447195,
       0.82408017, 0.839177  , 0.8704733 , 0.9058    , 0.94257224,
       0.9815874 , 1.0144812 , 1.0325094 , 1.0403831 , 1.0457201 ,
       1.0466839 , 1.0362351 , 1.0178604 , 0.99465525, 0.9642605 ,
       0.92973405, 0.8966952 , 0.87871   , 0.8827959 , 0.9109639 ],
      dtype=float32))",109.1826401,"[0.487619   0.46439916 0.45278907 0.476009   0.49922895 0.4992292
 0.4760089  0.48761892 0.46439934 0.46439886 0.47600937 0.522449
 0.5340586  0.522449   0.56888914 0.55727863 0.5456686  0.54566956
 0.55727863 0.5456686  0.54566956 0.5456686  0.5340595  0.5340586
 0.5456686  0.54566956 0.5456686  0.5456686  0.54566956 0.5340586
 0.5572796  0.5572777  0.76625824 0.7778702  0.76625824 0.76625824
 0.7894783  0.7894783  0.7546482  0.76625824 0.7778683  0.7894783
 0.7546501  0.76625824 0.7082081  0.69659805 0.69659996 0.684988
 0.684988   0.6849899  0.673378   0.673378   0.6733799  0.673378
 0.6849899  0.7546463  0.7430382  0.6849899  0.6849899  0.673378
 0.66176987 0.5688858  0.5688896  0.58049774 0.5572815  0.5688896
 0.5688858  0.5572815  0.54566956 0.5572777  0.54566956 0.5572777
 0.54566956 0.5572777  0.5340576  0.53406143 0.5340576  0.53406143
 0.5340576  0.54566956 0.54566956 0.54566574 0.54566956 0.53406143
 0.5572777  0.54566956 0.6153259  0.6385498  0.6037178  0.58050156
 0.6037178  0.5688896  0.5572777  0.5688896  0.5688896  0.58049774
 0.5340576  0.5224495  0.51084137 0.5224495  0.5224457  0.49922943
 0.5688896  0.5572777  0.58050156 0.5572777  0.5572777  0.4876213
 0.4876175  0.49922943 0.5224457  0.51084137 0.5224533  0.5224457
 0.5224457  0.5224533  0.5224457  0.5340576  0.53406525 0.5340576
 0.54566956 0.54566956 0.54566956 0.5224457  0.4876175  0.49922943
 0.51084137 0.5224457  0.5224533  0.5224457  0.58049774 0.56889343
 0.55727386 0.5572815  0.5688858  0.5572815  0.5572815  0.54566956
 0.44117737 0.4527893  0.4527893  0.40634918 0.40634918 0.39473724
 0.39473724 0.441185   0.42956543 0.44117737 0.42957306 0.41796112
 0.44117737 0.4527893  0.4527893  0.4527893  0.4527893  0.42956543
 0.44117737 0.42957306 0.44117737 0.42957306 0.4527893  0.44117737
 0.41796112 0.4179535  0.41796112 0.42956543 0.41796112 0.44117737
 0.42957306 0.51084137 0.51083374 0.51084137 0.5688858  0.5805054
 0.58049774 0.5688858  0.58049774 0.58049774 0.5805054  0.5688858
 0.5688858  0.56889343 0.5688858  0.56889343 0.58049774 0.55727386
 0.5572815  0.5572815  0.5688858  0.56889343 0.55727386 0.56889343
 0.5688858  0.5572815  0.55727386 0.54566956 0.5340576  0.54566956
 0.5340576  0.54566956 0.54566956 0.54566956 0.54566956 0.54566956
 0.54566956 0.5340576  0.54566956 0.54566956 0.5340576  0.54566956
 0.54566956 0.54566956 0.54566956 0.5340576  0.5340576  0.5340576
 0.53406525 0.5340576  0.54566956 0.54566956 0.5456619  0.5572815
 0.5572815  0.5688858  0.56889343 0.58049774 0.58049774 0.5921097
 0.5688858  0.5572815  0.55727386 0.5572891  0.54566956 0.5456543
 0.54566956 0.54566956 0.56889343 0.5572815  0.54566956 0.54566956
 0.54566956 0.54566956 0.54566956 0.5340576  0.5572815  0.54566956
 0.54566956 0.55726624 0.5921173  0.603714   0.5921173  0.5804901
 0.5572815  0.5572815  0.54566956 0.54566956 0.54566956 0.5340576
 0.5340576  0.5340576  0.54566956 0.5340576  0.5340576  0.54566956
 0.56889343 0.5688782  0.5572815  0.5572815  0.5572815  0.5572815
 0.54566956 0.5688782  0.5572815  0.5572815  0.54566956 0.54566956
 0.54566956 0.54566956 0.5572815  0.5572815  0.55726624 0.56889343
 0.56889343 0.56889343 0.5688782  0.5805054  0.56889343 0.5688782
 0.5572815  0.56889343 0.5688782  0.5805054  0.5572815  0.5804901
 0.6153412  0.6153259  0.6153259  0.59210205 0.5921173  0.603714
 0.5921173  0.603714   0.5805054  0.59210205 0.5805054  0.5804901
 0.5921173  0.5340576  0.54566956 0.54566956 0.5340576  0.5224457
 0.5224457  0.51083374 0.510849   0.5804901  0.5921173  0.59210205
 0.5921173  0.5688782  0.56889343 0.5805054  0.5688782  0.56889343
 0.5572815  0.56889343 0.5688782  0.56889343 0.56889343 0.5804901
 0.5805054  0.5224457  0.49923706 0.4992218  0.48762512 0.4992218
 0.47601318 0.603714   0.5921173  0.5804901  0.56889343 0.56889343
 0.5804901  0.5805054  0.5688782 ]",0.055756699,"[41.443398    2.172339   15.954622    0.2655081   0.84479845  1.448226
  0.24137099  0.2655081   1.2551291   2.944726    0.67583877  2.220613
  0.84479845  0.          0.          0.          0.19309679  5.5032587
  1.2309921   0.82066137  0.24137099  4.9481053   8.061791    8.423847  ]",track_100,https://youtube.com/watch?v=lWINVYSsrTU,1.049,C major,73.85516093,41.443398,0,C
