Danceability,bpm,rhythm_strength,key,scale,track,youtube_url
"(1.4968905448913574, array([1.0434638 , 1.013945  , 0.98135656, 0.9369184 , 0.8805296 ,
       0.7953652 , 0.6714923 , 0.54945505, 0.47696924, 0.46267688,
       0.49221283, 0.55385256, 0.59298766, 0.5536428 , 0.5161081 ,
       0.53242517, 0.59908396, 0.6294846 , 0.6627204 , 0.71167195,
       0.7044833 , 0.70216507, 0.7029527 , 0.7155783 , 0.7029196 ,
       0.6693804 , 0.59527624, 0.56650317, 0.55239034, 0.5382573 ,
       0.5681959 , 0.619824  , 0.663583  , 0.68528926, 0.73864114],
      dtype=float32))",123.9384766,"[0.534059   0.5340589  0.54566884 0.510839   0.48761916 0.48761892
 0.48761916 0.48761892 0.4760089  0.47600937 0.48761892 0.48761892
 0.4876194  0.48761892 0.4760089  0.47600937 0.48761845 0.4876194
 0.4876194  0.47600842 0.47600937 0.4876194  0.48761845 0.4876194
 0.48761845 0.47600937 0.47600937 0.48761845 0.4876194  0.4876194
 0.48761845 0.48761845 0.4876194  0.47600937 0.47600937 0.4876194
 0.4876194  0.47600746 0.4876194  0.47600937 0.4876194  0.4876194
 0.4876175  0.4876194  0.47600937 0.47600937 0.4876194  0.4876194
 0.4876175  0.4876194  0.47600937 0.47600937 0.4876194  0.4876194
 0.4876175  0.4876194  0.4876194  0.47600937 0.47600937 0.4876175
 0.4876194  0.4876194  0.47600937 0.47600937 0.4876194  0.4876175
 0.4876213  0.4876175  0.4876175  0.47600937 0.47600937 0.4876213
 0.4876175  0.4876175  0.4876213  0.47600937 0.4876175  0.47600937
 0.4876213  0.47600555 0.4876213  0.47600937 0.4876175  0.4876213
 0.4876175  0.4876175  0.4876213  0.46439743 0.4876213  0.4876175
 0.4876175  0.4876213  0.4876175  0.4876213  0.4876175  0.47600937
 0.47600937 0.4876175  0.4876213  0.46439743 0.4876213  0.4876175
 0.4876175  0.4876213  0.47600937 0.47600937 0.4876175  0.4876175
 0.4876213  0.4876175  0.4876213  0.4876175  0.47600937 0.47600937
 0.4876175  0.4876213  0.4876175  0.47600937 0.47600937 0.4876175
 0.4876213  0.4876175  0.4876213  0.4876175  0.47600937 0.47600937
 0.4876175  0.47600937 0.4876213  0.4876175  0.4876213  0.47600555
 0.4876175  0.48762512 0.4876175  0.47600555 0.4876175  0.47601318
 0.4876175  0.4876175  0.4876175  0.48762512 0.4876175  0.47600555
 0.47601318 0.4876175  0.4876175  0.4876175  0.48762512 0.47600555
 0.47601318 0.4876175  0.4876175  0.4876175  0.4876175  0.47601318
 0.47600555 0.4876175  0.48762512 0.4876175  0.4876175  0.47601318
 0.47600555 0.4876175  0.4876175  0.48762512 0.47600555 0.47601318
 0.4876175  0.4876175  0.4876175  0.4876175  0.48762512 0.47600555
 0.47600555 0.48762512 0.4876175  0.4876175  0.4876175  0.47601318
 0.47600555 0.4876175  0.48762512 0.4876175  0.4876175  0.47600555
 0.47601318 0.4876175  0.4876175  0.48762512 0.4876175  0.4876175
 0.47600555 0.47601318 0.4876175  0.4876175  0.4876175  0.47601318
 0.47600555 0.48762512 0.4876175  0.4876175  0.4876175  0.46440125
 0.4876175  0.4876175  0.4876175  0.48762512 0.4876175  0.47600555
 0.47601318 0.4876175  0.4876175  0.4876175  0.48762512 0.46439362
 0.48762512 0.4876175  0.4876175  0.4876175  0.4876175  0.47601318
 0.47600555 0.4876175  0.48762512 0.4876175  0.4876175  0.4876175
 0.4876175  0.47601318 0.47600555 0.48762512 0.4876175  0.4876175
 0.4876175  0.47601318 0.47600555 0.4876175  0.48762512 0.4876175
 0.47600555 0.47601318 0.4876175  0.4876175  0.4876175  0.4876175
 0.47601318 0.47600555 0.48762512 0.4876175  0.4876175  0.4876175
 0.47601318 0.47600555 0.4876175  0.47601318 0.4876175  0.4876175
 0.4876175  0.48762512 0.47600555 0.4876175  0.4876175  0.48762512
 0.47601318 0.47599792 0.48762512 0.48760986 0.48762512 0.48762512
 0.47599792 0.48762512 0.47601318 0.48760986 0.48762512 0.47601318
 0.48760986 0.48762512 0.47601318 0.48760986 0.48762512 0.48760986
 0.47601318 0.47601318 0.48760986 0.48762512 0.48762512 0.48760986
 0.48762512 0.48760986 0.48762512 0.47601318 0.47601318 0.48760986
 0.48762512 0.47599792 0.47601318 0.48762512 0.48760986 0.48762512
 0.47601318 0.47599792 0.48762512 0.48762512 0.47599792 0.47601318
 0.48762512 0.48760986 0.48762512 0.47601318 0.48760986 0.49923706
 0.48760986 0.47601318 0.47601318 0.48760986 0.48762512 0.48762512
 0.48760986 0.47601318 0.47601318 0.48760986 0.48762512 0.48760986
 0.48762512 0.48762512 0.48760986 0.46440125 0.48762512 0.48760986
 0.48762512 0.48762512 0.47599792 0.47601318 0.48762512 0.48760986
 0.48762512 0.48760986 0.47601318 0.47601318 0.48760986 0.48762512
 0.48762512 0.48760986 0.47601318 0.47601318 0.48760986 0.48762512
 0.48762512 0.48760986 0.48762512 0.47599792 0.47601318 0.48762512
 0.48760986 0.48762512 0.47601318 0.47599792 0.48762512 0.48762512
 0.48760986 0.48762512 0.48760986 0.48762512 0.48762512 0.48760986]",0.08331164,"[ 8.903932    6.5607915  41.18719     7.289768    4.7123146   1.0934652
  5.5454307   0.88518614  0.7810466   1.7183025   0.28638375  0.07810466
  0.05206977  0.          0.          0.          1.7183025   4.2957563
  1.6662327   3.5147097   0.          0.88518614  3.1502213   5.6756053 ]",track_861,https://youtube.com/watch?v=jQEcQNtouAg
"(1.1244194507598877, array([0.86909485, 0.854141  , 0.85472846, 0.8658519 , 0.8817385 ,
       0.8910907 , 0.89033854, 0.89717853, 0.9166133 , 0.93942165,
       0.9600981 , 0.98588574, 1.0043974 , 1.002031  , 0.99615747,
       0.98881555, 0.982001  , 0.96987855, 0.95562255, 0.94714695,
       0.9389298 , 0.9343017 , 0.93218756, 0.9282924 , 0.91701424,
       0.9015217 , 0.87718964, 0.8539776 , 0.82120806, 0.7858248 ,
       0.7537966 , 0.7319452 , 0.7156827 , 0.6999111 , 0.68315583],
      dtype=float32))",123.78964233398438,"[0.46439907 0.4643991  0.4643991  0.47600913 0.4760089  0.522449
 0.522449   0.4992292  0.5456686  0.5572791  0.55727863 0.5456691
 0.5572791  0.55727863 0.5572791  0.55727863 0.4179592  0.4179592
 0.4179592  0.40634918 0.4179592  0.39473915 0.39473915 0.40634918
 0.40634918 0.40634918 0.4179592  0.4179592  0.4179592  0.4179592
 0.39473915 0.39473915 0.40634918 0.41796017 0.35990906 0.3715191
 0.34829903 0.34829903 0.35990906 0.38312912 0.38312912 0.38312912
 0.38313103 0.35990906 0.35990906 0.35990906 0.3715191  0.34829903
 0.34829903 0.35990906 0.3366909  0.34829903 0.34829903 0.35990906
 0.336689   0.336689   0.34829903 0.3366909  0.35990906 0.336689
 0.336689   0.336689   0.3366909  0.34829903 0.35990906 0.35990906
 0.34829903 0.40634918 0.4179592  0.40634918 0.40634918 0.39473915
 0.40634918 0.4179592  0.4179592  0.4527893  0.44117928 0.44117737
 0.4527893  0.4527893  0.4527893  0.44118118 0.46439743 0.4527893
 0.49922943 0.4876175  0.4876213  0.51083755 0.49922943 0.4876175
 0.47600937 0.47600937 0.4876213  0.4876175  0.51083755 0.51084137
 0.62693787 0.62693787 0.6037216  0.6037178  0.5921097  0.59210587
 0.6037216  0.6153259  0.61532974 0.61532974 0.61532974 0.6037178
 0.6037178  0.6037178  0.6037216  0.49922943 0.49922943 0.51083755
 0.51083755 0.5224495  0.51084137 0.49922562 0.49922943 0.49922943
 0.49922943 0.49922943 0.4876175  0.4876213  0.4876175  0.4876213
 0.47600937 0.4876175  0.4876175  0.4876213  0.47600937 0.4876175
 0.4876175  0.4876213  0.4876175  0.47600937 0.47600937 0.4876213
 0.48761368 0.48762512 0.4876175  0.47600555 0.47601318 0.4876175
 0.4876175  0.4876175  0.48762512 0.47600555 0.47601318 0.4876175
 0.4876175  0.4876175  0.4876175  0.47601318 0.47600555 0.4876175
 0.48762512 0.4876175  0.4876175  0.4876175  0.47601318 0.47600555
 0.4876175  0.47601318 0.47600555 0.48762512 0.4876175  0.4876175
 0.4876175  0.4876175  0.48762512 0.47600555 0.47600555 0.48762512
 0.4876175  0.4876175  0.4876175  0.47601318 0.4876175  0.47600555
 0.48762512 0.47600555 0.4876175  0.4876175  0.48762512 0.47600555
 0.4876175  0.48762512 0.4876175  0.4876175  0.4876175  0.46440125
 0.4876175  0.4876175  0.4876175  0.51084137 0.51084137 0.4876175
 0.4876175  0.4876175  0.48762512 0.4876175  0.47600555 0.47601318
 0.4876175  0.4876175  0.4876175  0.48762512 0.4876175  0.47600555
 0.47601318 0.4876175  0.47600555 0.48762512 0.4876175  0.4876175
 0.47600555 0.48762512 0.4876175  0.4876175  0.47600555 0.48762512
 0.47600555 0.4876175  0.48762512 0.4876175  0.47600555 0.4876175
 0.47601318 0.4876175  0.4876175  0.4876175  0.47601318 0.47600555
 0.48762512 0.4876175  0.4876175  0.4876175  0.47601318 0.4876175
 0.4876175  0.4876175  0.47601318 0.4876175  0.4876175  0.4876175
 0.47601318 0.47600555 0.4876175  0.48762512 0.47600555 0.4876175
 0.47601318 0.4876175  0.47600555 0.48762512 0.4876175  0.4876175
 0.47601318 0.4876175  0.4876175  0.4876175  0.4876175  0.48762512
 0.47600555 0.4876175  0.47601318 0.4876175  0.4876175  0.4876175
 0.47601318 0.47600555 0.48762512 0.48760986 0.48762512 0.48760986
 0.48762512 0.48762512 0.48760986 0.47601318 0.47601318 0.48760986
 0.47601318 0.47601318 0.48760986 0.48762512 0.48762512 0.48760986
 0.48762512 0.47601318 0.47599792 0.48762512 0.48760986 0.48762512
 0.47601318 0.48760986 0.47601318 0.48762512 0.48760986 0.48762512
 0.48762512 0.48760986 0.47601318 0.47601318 0.48760986 0.48762512
 0.47601318 0.48760986 0.48762512 0.47599792 0.48762512 0.48762512
 0.47599792 0.47601318 0.48762512 0.48760986 0.48762512 0.48762512
 0.48760986 0.47601318 0.47601318 0.48760986 0.47601318 0.47601318
 0.48760986 0.48762512 0.48760986 0.48762512 0.48762512 0.48760986
 0.48762512 0.48760986 0.47601318 0.47601318 0.48762512 0.48760986
 0.48762512 0.48760986 0.47601318 0.47601318 0.48760986 0.48762512
 0.48762512 0.4992218  0.47601318 0.47601318 0.47599792 0.48762512
 0.47601318 0.47599792 0.48762512 0.48762512 0.48760986 0.48762512
 0.48760986 0.48762512 0.48762512 0.48760986 0.47601318 0.47601318
 0.48760986 0.48762512 0.48760986 0.47601318 0.47601318 0.48760986
 0.48762512 0.48762512 0.48760986 0.48762512 0.47601318 0.47599792
 0.49923706 0.48760986 0.47601318 0.47601318 0.47601318 0.48760986
 0.48762512 0.48760986 0.47601318 0.47601318 0.48760986 0.48762512
 0.48762512 0.48760986 0.48762512 0.48760986 0.48762512 0.48762512
 0.47599792 0.47601318 0.48762512 0.47599792 0.47601318 0.48762512
 0.48760986 0.48762512 0.48762512 0.48760986 0.47601318 0.48762512
 0.47599792 0.48762512 0.48760986 0.47601318 0.48762512 0.48760986
 0.47601318 0.48762512 0.48760986 0.48762512 0.48762512 0.48760986
 0.47601318 0.47601318 0.48760986 0.48762512 0.47601318 0.47599792
 0.48762512 0.48760986 0.48762512 0.48762512 0.47599792 0.48762512
 0.47601318 0.48760986 0.48762512 0.48762512 0.48760986 0.47601318
 0.47601318 0.48760986 0.48762512 0.48760986 0.47601318 0.48762512
 0.48760986 0.48762512 0.4992218  0.510849   0.5224457  0.5340576
 0.5340576  0.5224457  0.510849   0.51083374 0.54566956 0.54566956
 0.54566956 0.54566956 0.5340576  0.5340576  0.5340576  0.5340576
 0.5340576  0.54566956 0.54566956 0.510849   0.51083374 0.51083374
 0.49923706 0.4992218  0.48762512 0.4992218  0.49923706 0.4992218
 0.48762512 0.4992218 ]",0.069518715,"[18.305223   18.366928    3.475936    2.9206088  10.098724    2.8383381
  1.4397367   0.71986836  0.308515    0.5141917   7.548334    0.9049774
  0.8227067   1.9950638   3.2702591   8.926368    1.912793    0.5141917
  2.7560675   0.43192104  0.5141917   4.2575073   1.0695187   6.0880294 ]",track_863,https://youtube.com/watch?v=qNs-R9NU82I
"(1.5002362728118896, array([0.89553595, 0.8321686 , 0.7901825 , 0.7690012 , 0.7548422 ,
       0.74166733, 0.71207356, 0.6344429 , 0.5534476 , 0.5100624 ,
       0.51274985, 0.5395764 , 0.583261  , 0.62884593, 0.6341251 ,
       0.6206295 , 0.61554   , 0.633226  , 0.64873165, 0.660624  ,
       0.6893935 , 0.7139044 , 0.7204697 , 0.7244641 , 0.7183339 ,
       0.71626043, 0.7131078 , 0.6968124 , 0.68429524, 0.65793943,
       0.6083367 , 0.590307  , 0.58027667, 0.6045259 , 0.6404967 ],
      dtype=float32))",108.0041504,"[0.5688889  0.5572789  0.5572789  0.54566884 0.5572791  0.5572789
 0.55727863 0.5572791  0.5572791  0.55727863 0.5572791  0.55727863
 0.5572791  0.55727863 0.55727863 0.54566956 0.55727863 0.55727863
 0.5572796  0.55727863 0.55727863 0.55727863 0.54566956 0.55727863
 0.55727863 0.5572796  0.5456686  0.5572796  0.5572777  0.5572796
 0.5572796  0.5572777  0.5572796  0.5572777  0.5572796  0.5572796
 0.5572777  0.54566956 0.5572796  0.5572777  0.5572796  0.54566956
 0.5572777  0.5572796  0.54566956 0.5572777  0.5572796  0.5572796
 0.5572777  0.5572796  0.5572777  0.5572796  0.5572796  0.54566765
 0.5572796  0.5572796  0.5572796  0.5572777  0.5572777  0.54566956
 0.5572777  0.5572815  0.5572777  0.5572777  0.5572815  0.5572777
 0.5572777  0.54566956 0.5572815  0.5572777  0.54566956 0.5572777
 0.5572777  0.5572815  0.5572777  0.5572777  0.5572815  0.5572777
 0.5572777  0.5572815  0.5572777  0.5572777  0.5572815  0.5572777
 0.54566956 0.5572777  0.5572777  0.54566956 0.5572777  0.5688896
 0.5572815  0.54566574 0.5572815  0.5572777  0.5572777  0.54566956
 0.5572815  0.5572777  0.5572777  0.5572815  0.5572777  0.54566956
 0.5572777  0.5572777  0.5572815  0.5572777  0.5572777  0.5572815
 0.5572777  0.54566956 0.5572777  0.5572777  0.5572815  0.54566956
 0.55727386 0.5572815  0.5572815  0.55727386 0.5572815  0.5572815
 0.54566956 0.55727386 0.5572815  0.5572815  0.55727386 0.5572815
 0.5572815  0.55727386 0.5572815  0.54566956 0.5572815  0.55727386
 0.54566956 0.5572815  0.55727386 0.5572815  0.5572815  0.55727386
 0.5572815  0.54566956 0.5572815  0.55727386 0.5572815  0.5572815
 0.55727386 0.5572815  0.54566956 0.5572815  0.5456619  0.56889343
 0.55727386 0.54566956 0.5572815  0.5572815  0.55727386 0.5572815
 0.5572815  0.55727386 0.5572815  0.5572815  0.55727386 0.5572815
 0.54566956 0.5572815  0.5456619  0.5572815  0.5572815  0.55727386
 0.5572815  0.5572815  0.55727386 0.5572815  0.5572815  0.55727386
 0.5572815  0.54566956 0.5572815  0.55727386 0.5572815  0.54566956
 0.5572815  0.55727386 0.5572815  0.54566956 0.55727386 0.5572815
 0.5572815  0.55727386 0.5572815  0.5572815  0.55727386 0.5572815
 0.5572815  0.55727386 0.54566956 0.5572815  0.5572815  0.54566956
 0.55727386 0.5572815  0.54566956 0.55727386 0.5572815  0.5572815
 0.55727386 0.5572815  0.5572815  0.55727386 0.5572815  0.5572815
 0.54566956 0.55727386 0.5572815  0.5572815  0.55727386 0.5572815
 0.5572815  0.54566956 0.55727386 0.5572815  0.54566956 0.55727386
 0.5572815  0.5572815  0.55727386 0.5572815  0.5572815  0.55727386
 0.5572815  0.5572815  0.5572815  0.5572815  0.5456543  0.5572815
 0.5572815  0.5572815  0.5572815  0.5572815  0.55726624 0.54566956
 0.5572815  0.5572815  0.5572815  0.54566956 0.5572815  0.5572815
 0.55726624 0.5572815  0.5572815  0.5572815  0.54566956 0.5572815
 0.55726624 0.54566956 0.5572815  0.5572815  0.5572815  0.5572815
 0.54566956 0.5572815  0.55726624 0.5572815  0.5572815  0.5572815
 0.5572815  0.5572815  0.55726624 0.54566956 0.5572815  0.5572815
 0.5572815  0.5572815  0.55726624 0.5572815  0.5572815  0.5572815
 0.54566956 0.5572815  0.5572815  0.55726624 0.5572815  0.5572815
 0.5572815  0.5572815  0.54566956 0.5572815  0.55726624 0.5572815
 0.5572815  0.5572815  0.5572815  0.55726624 0.5572815  0.5572815
 0.5572815  0.5572815  0.54566956 0.5572815  0.55726624 0.54566956
 0.5572815  0.5572815  0.5572815  0.54566956 0.5572815  0.55726624
 0.5572815  0.54566956 0.5572815  0.56889343 0.5572815  0.55726624
 0.54566956 0.5572815  0.5572815  0.54566956 0.54566956 0.5340576
 0.5572815  0.5804901  0.56889343]",0.070080169,"[37.781227    6.3873806   7.266615    0.31031808  0.5171968   0.
  0.          0.          7.6545124   0.49133694  0.59477633  0.
  0.          0.          0.          8.533747    1.4998707   6.335661
  0.05171968  0.9826739   0.          2.1205068  14.2746315   5.197828  ]",track_864,https://youtube.com/watch?v=UrrRqk7HRlw
"(1.1257785558700562, array([1.1045734 , 1.089085  , 1.075591  , 1.0604045 , 1.0403463 ,
       1.0086535 , 0.964701  , 0.92857593, 0.9112236 , 0.91352   ,
       0.93231153, 0.9577242 , 0.9750078 , 0.9777272 , 0.9729059 ,
       0.9675406 , 0.954339  , 0.93907064, 0.9208941 , 0.914653  ,
       0.9068672 , 0.905509  , 0.8954422 , 0.87675685, 0.8448316 ,
       0.80871063, 0.7787302 , 0.75721705, 0.7400875 , 0.71867836,
       0.6904624 , 0.66457886, 0.6350527 , 0.6300073 , 0.6278142 ],
      dtype=float32))",123.65611267089844,"[0.49922907 0.49922895 0.47600913 0.49922895 0.4643991  0.48761892
 0.47600913 0.47600913 0.48761892 0.47600937 0.4760089  0.48761892
 0.48761892 0.47600937 0.4760089  0.4876194  0.48761845 0.4876194
 0.47600937 0.48761845 0.47600937 0.49922848 0.47600937 0.4876194
 0.48761845 0.4876194  0.4876194  0.46439838 0.46439934 0.47600937
 0.49922848 0.49922943 0.4876194  0.47600937 0.47600746 0.4876194
 0.49922943 0.4876194  0.4876194  0.4876175  0.47600937 0.4876194
 0.47600937 0.4876194  0.4876194  0.4876175  0.4876194  0.47600937
 0.47600937 0.47600937 0.44117928 0.47600746 0.49922943 0.49922943
 0.4876194  0.49922943 0.49922752 0.4876194  0.4876194  0.4876194
 0.46439934 0.46439934 0.4876175  0.49922943 0.49922943 0.47600937
 0.47600937 0.4876175  0.4876213  0.4876175  0.4876175  0.4876213
 0.47600937 0.47600937 0.4876175  0.47600937 0.47600937 0.4876175
 0.4876213  0.4876175  0.47600937 0.47600937 0.47600937 0.49922943
 0.4876175  0.47600937 0.47600937 0.4876175  0.4876213  0.49922943
 0.4876175  0.47600937 0.46439743 0.4876213  0.47600937 0.49922943
 0.4876175  0.46440125 0.4876175  0.4876175  0.4876213  0.49922943
 0.4876175  0.47600937 0.47600937 0.47600937 0.4876175  0.49922943
 0.47600937 0.4876175  0.4876213  0.46439743 0.4876213  0.4876175
 0.4876175  0.4876213  0.49922943 0.4876175  0.47600937 0.47600937
 0.47600937 0.47600937 0.47600937 0.4876175  0.47600937 0.49922943
 0.4876175  0.47600937 0.4876213  0.47600937 0.4876175  0.49922943
 0.47600555 0.48762512 0.46439362 0.48762512 0.4876175  0.4876175
 0.4876175  0.51084137 0.4876175  0.47601318 0.46439362 0.47601318
 0.4876175  0.47600555 0.47601318 0.4876175  0.4876175  0.47601318
 0.4876175  0.47600555 0.48762512 0.4876175  0.4876175  0.4876175
 0.4876175  0.48762512 0.4876175  0.4876175  0.4876175  0.4876175
 0.47601318 0.47600555 0.47601318 0.49922943 0.4876175  0.47600555
 0.47601318 0.4876175  0.47600555 0.49922943 0.48762512 0.47600555
 0.47601318 0.4876175  0.47600555 0.49922943 0.4876175  0.46440125
 0.4876175  0.47601318 0.4876175  0.49922943 0.4876175  0.4876175
 0.46440125 0.4876175  0.4876175  0.48762512 0.4876175  0.4876175
 0.4876175  0.47601318 0.47600555 0.46440125 0.49922943 0.47600555
 0.4876175  0.46440125 0.4876175  0.48762512 0.4876175  0.47600555
 0.47601318 0.4876175  0.4876175  0.4876175  0.49922943 0.4876175
 0.48762512 0.47600555 0.4876175  0.47601318 0.47600555 0.4527893
 0.47601318 0.4876175  0.4876175  0.49922943 0.49922943 0.4876175
 0.4876175  0.48762512 0.47600555 0.47601318 0.4876175  0.47600555
 0.4876175  0.49922943 0.51084137 0.51084137 0.4876175  0.4876175
 0.4876175  0.51084137 0.51084137 0.4876175  0.54566956 0.5224457
 0.5224533  0.5340576  0.54566956 0.49922943 0.51083374 0.5224533
 0.51084137 0.4992218  0.47601318 0.46440125 0.49922943 0.47600555
 0.4876175  0.47601318 0.47600555 0.4876175  0.48762512 0.4876175
 0.47600555 0.49922943 0.4876175  0.46440125 0.4876175  0.47601318
 0.47601318 0.47599792 0.48762512 0.4527893  0.48762512 0.51083374
 0.51083374 0.48762512 0.47601318 0.47599792 0.49923706 0.47599792
 0.48762512 0.47601318 0.47601318 0.48760986 0.48762512 0.4992218
 0.47601318 0.48762512 0.47599792 0.47601318 0.48762512 0.47599792
 0.46440125 0.48762512 0.47601318 0.48760986 0.48762512 0.48760986
 0.510849   0.47599792 0.47601318 0.48762512 0.4992218  0.47601318
 0.48762512 0.48760986 0.46440125 0.48762512 0.464386   0.48762512
 0.51083374 0.48762512 0.48762512 0.464386   0.48762512 0.48762512
 0.48760986 0.47601318 0.48762512 0.47599792 0.46440125 0.49923706
 0.4992218  0.48762512 0.46440125 0.48760986 0.48762512 0.48760986
 0.46440125 0.48762512 0.42956543 0.4179535  0.4295807  0.4179535
 0.4063568  0.40634155 0.4063568  0.40634155 0.42956543 0.4063568
 0.40634155 0.4063568  0.4179535  0.41796875 0.4179535  0.40634155
 0.4295807  0.40634155 0.42956543 0.39474487 0.4179535  0.44119263
 0.51083374 0.48762512 0.4992218  0.371521   0.38313293 0.371521
 0.37150574 0.38313293 0.38313293 0.371521   0.371521   0.38311768
 0.371521   0.38313293 0.42956543 0.4063568  0.40634155 0.39474487
 0.44117737 0.42956543 0.44117737 0.46440125 0.4527893  0.4295807
 0.4179535  0.4179535  0.44117737 0.44119263 0.4179535  0.44117737
 0.42956543 0.42956543 0.4295807  0.40634155 0.42956543 0.4527893
 0.44119263 0.44117737]",0.061681774,"[28.751259    6.9234643  13.242699    1.6364552   2.693857    0.2265861
  0.83081573  0.          2.4420946   0.12588117  0.62940586  0.05035247
  0.12588117  0.2265861   0.          0.73011076  1.510574    2.1651561
  2.4169185   4.0281973   2.593152    2.3162136   7.8046327  18.529709  ]",track_866,https://youtube.com/watch?v=2NSR5rSk0Cs
