danceability,bpm,rythmn strength,key,scale,track_ref,youtube_url
"(0.965657651424408, array([1.1625732 , 1.1377633 , 1.116899  , 1.100895  , 1.0902797 ,
       1.0816877 , 1.0744231 , 1.0691795 , 1.0687909 , 1.0714337 ,
       1.0737567 , 1.0749187 , 1.0770291 , 1.0825756 , 1.0885324 ,
       1.0858322 , 1.0732647 , 1.0538818 , 1.0260905 , 0.99501246,
       0.96733314, 0.94651526, 0.9380293 , 0.9413367 , 0.9488976 ,
       0.9567405 , 0.96363133, 0.97042644, 0.9804478 , 0.9947726 ,
       1.0145503 , 1.0229189 , 1.0198607 , 1.0006272 , 0.9738182 ],
      dtype=float32))",72.82569885,"[0.69659865 0.69659853 0.7198186  0.69659877 0.69659853 0.7198186
 0.69659853 0.7198186  0.74303865 0.7198186  0.7198181  0.71981907
 0.7546482  0.7314291  0.7082081  0.7314291  0.7198181  0.696599
 0.673378   0.696599   0.684989   0.69659805 0.65015984 0.6385479
 0.673378   0.65015984 0.69659805 0.69659805 0.7430401  0.7430382
 0.73142815 0.7546482  0.7430382  0.73143005 0.80108833 0.81269836
 0.81269836 0.81269836 0.8359184  0.81269836 0.81269836 0.7894783
 0.7894783  0.7894783  0.8010864  0.80109024 0.8010864  0.8591385
 0.8591385  0.80109024 0.81269836 0.81269836 0.8010864  0.8243103
 0.76625824 0.7430382  0.7198181  0.73143005 0.73142624 0.70821
 0.70821    0.69659805 0.69659805 0.7198181  0.7198181  0.6037216
 0.6037178  0.58049774 0.58049774 0.5921097  0.5688896  0.5572777
 0.5572815  0.5688858  0.5688896  0.5572815  0.58049774 0.61532974
 0.59210587 0.6037216  0.62693787 0.62693787 0.58049774 0.58050156
 0.6037178  0.58049774 0.5688896  0.5688896  0.5572777  0.5572777
 0.5572777  0.53406525 0.55727386 0.5572815  0.54566956 0.55727386
 0.54566956 0.53406525 0.5340576  0.5340576  0.58049774 0.5572815
 0.5340576  0.5572815  0.5456619  0.54566956 0.53406525 0.55727386
 0.54566956 0.54566956 0.5572815  0.5340576  0.5224457  0.5224533
 0.5340576  0.58049774 0.58049774 0.54566956 0.5224533  0.55727386
 0.54566956 0.5224533  0.55727386 0.5572815  0.5572815  0.55727386
 0.54566956 0.54566956 0.5572815  0.54566956 0.54566956 0.5456619
 0.54566956 0.54566956 0.54566956 0.5340576  0.53406525 0.55727386
 0.5340576  0.53406525 0.5340576  0.5340576  0.5572815  0.55727386
 0.6849899  0.6849899  0.8359146  0.83592224 0.8243103  0.8359146
 0.84752655 0.83592224 0.81269836 0.8359146  0.83592224 0.8359146
 0.8243103  0.83592224 0.8243027  0.8243103  0.8243103  0.84752655
 0.8243103  0.81269836 0.81269836 0.8243103  0.8010864  0.7894745
 0.81269836 0.81269836 0.83592224 0.8359146  0.8243103  0.83592224
 0.8243027  0.81269836 0.83592224 0.8010864  0.8010864  0.81269836
 0.81269836 0.76625824 0.743042   0.76625824 0.7546463  0.7778702
 0.7546463  0.76625824 0.743042   0.7082062  0.73143005 0.73143005
 0.7198181  0.69659424 0.7198181  0.743042   0.743042   0.7894745
 0.76626587 0.7546387  0.76626587 0.7546387  0.76626587 0.77786255
 0.8475342  0.83592224 0.835907   0.81269836 0.81269836 0.8243103
 0.8243103  0.83592224 0.83592224 0.835907   0.83592224 0.81269836
 0.8243103  0.8010864  0.8010864  0.8243103  0.83592224 0.83592224
 0.82429504 0.81269836 0.8243103  0.81269836 0.81269836 0.81269836
 0.83592224 0.81269836 0.8243103  0.83592224 0.8243103  0.82429504
 0.8475342  0.83592224 0.83592224 0.81269836 0.81269836 0.81269836
 0.7662506  0.75465393 0.743042   0.7546387  0.76626587 0.7546387
 0.75465393 0.743042   0.7662506  0.76626587 0.743042   0.74302673
 0.743042   0.76626587 0.85913086 0.8475342  0.8243103  0.8475189
 0.8010864  0.81269836 0.83592224 0.88235474 0.8591461  0.85913086
 0.87075806 0.8707428  0.76626587 0.7662506  0.75465393 0.77786255
 0.76626587 0.7662506  0.76626587 0.7662506  0.7778778 ]",0.06342148,"[ 6.0145097   1.5913877   0.          0.          0.          0.
  0.56166625  2.4338872   2.1062486   0.51486075  0.          1.5913877
  0.09361105  8.144161   13.690616   24.83033    15.352212    2.8317342
 13.105546    0.          1.2871519   0.9127077   1.7318044   3.2061784 ]",track_145,https://youtube.com/watch?v=4wQ_sRUCfpM
"(0.8380740284919739, array([1.307428 , 1.2795862, 1.251038 , 1.2208215, 1.1933465, 1.1692339,
       1.1516085, 1.1422974, 1.1367365, 1.1338053, 1.1346136, 1.1378604,
       1.14197  , 1.148373 , 1.1527895, 1.1564723, 1.1562521, 1.148676 ,
       1.1331768, 1.1297868, 1.1173826, 1.1574402, 1.1873325, 1.2198694,
       1.2495674, 1.27428  , 1.2875228, 1.2899327, 1.2783092, 1.2639458,
       1.2335727, 1.1980091, 1.1977298, 1.1936662, 1.1879845],
      dtype=float32))",117.6213913,"[0.5340589  0.557279   0.5340588  0.53405905 0.522449   0.49922895
 0.5108392  0.4760089  0.4760089  0.48761892 0.46439934 0.46439886
 0.47600937 0.4760089  0.46439934 0.47600842 0.49922943 0.4876194
 0.48761845 0.4876194  0.49922848 0.49922943 0.5340586  0.51083946
 0.4876194  0.49922848 0.5224495  0.52244854 0.49922943 0.5108385
 0.51083946 0.5572777  0.58049965 0.58049965 0.58049774 0.58049965
 0.5572777  0.5572796  0.5688896  0.5921078  0.58049965 0.5688877
 0.58049965 0.5688896  0.58049774 0.5688896  0.5688877  0.58049965
 0.58049965 0.6037178  0.6037197  0.5921078  0.61532974 0.61532784
 0.5688896  0.5688877  0.5688896  0.58049965 0.58049965 0.5572777
 0.5572777  0.5572815  0.58049774 0.5688896  0.5688858  0.58050156
 0.58049774 0.5921097  0.5921097  0.5688858  0.5224495  0.51084137
 0.51083755 0.51083755 0.51084137 0.46439743 0.4527893  0.4527893
 0.46440125 0.4527855  0.4527893  0.44118118 0.42956924 0.42956924
 0.44117737 0.4527893  0.4527893  0.44118118 0.5572777  0.5572777
 0.54566956 0.54566956 0.5688896  0.5572777  0.5688896  0.5688896
 0.58049774 0.5688896  0.58049774 0.5572777  0.58050156 0.58049774
 0.6037178  0.6037216  0.5572777  0.54566956 0.5340576  0.58049774
 0.5921097  0.51084137 0.4876175  0.49922943 0.4876175  0.47600937
 0.49922943 0.4876175  0.4876213  0.47600937 0.47600937 0.4876175
 0.4876175  0.47601318 0.5340576  0.5224457  0.5224533  0.51083374
 0.51084137 0.51084137 0.51083374 0.48762512 0.5224457  0.5224533
 0.51083374 0.49922943 0.51084137 0.51084137 0.49922943 0.4992218
 0.48762512 0.5340576  0.54566956 0.5340576  0.5340576  0.5224533
 0.5456619  0.53406525 0.51083374 0.5224533  0.5340576  0.54566956
 0.54566956 0.54566956 0.5340576  0.5340576  0.51084137 0.5340576
 0.54566956 0.54566956 0.6153259  0.6153259  0.5921097  0.6037216
 0.6153259  0.6037216  0.6037216  0.603714   0.61533356 0.62693787
 0.6849899  0.673378   0.6501541  0.6617737  0.66176605 0.66176605
 0.65016174 0.6153259  0.61533356 0.603714   0.61533356 0.6153259
 0.5921097  0.5921097  0.5921097  0.5688858  0.56889343 0.55727386
 0.5572815  0.5688858  0.5572815  0.5688858  0.51084137 0.51084137
 0.49922943 0.47600555 0.4876175  0.51084137 0.51084137 0.49922943
 0.49922943 0.58049774 0.58049774 0.5688858  0.5921097  0.58049774
 0.61533356 0.5921097  0.59210205 0.5921097  0.5921097  0.5921097
 0.6037216  0.6153259  0.6385498  0.6153259  0.53406525 0.5340576
 0.5340576  0.5224457  0.5224533  0.5224457  0.51084137 0.5224457
 0.54566956 0.51084137 0.51084137 0.49922943 0.47600555 0.47600555
 0.48762512 0.4179535  0.40634918 0.39474487 0.4179535  0.40634918
 0.41796112 0.42957306 0.41796112 0.42956543 0.42956543 0.41796875
 0.4179535  0.4179535  0.41796875 0.4179535  0.4179535  0.41796875
 0.3947296  0.4063568  0.39474487 0.40634155 0.4179535  0.4295807
 0.42956543 0.4179535  0.41796875 0.42956543 0.42956543 0.4063568
 0.40634155 0.41796875 0.40634155 0.4063568  0.4179535  0.4179535
 0.49923706 0.48760986 0.49923706 0.56889343 0.5688782  0.54566956
 0.56889343 0.56889343 0.54566956 0.5456543  0.5572815  0.5572815
 0.54566956 0.5572815  0.5572815  0.54566956 0.54566956 0.5572815
 0.55726624 0.4527893  0.4527893  0.44117737 0.46440125 0.46440125
 0.46440125 0.4527893  0.44117737 0.47601318 0.46440125 0.51083374
 0.51083374 0.510849   0.44117737 0.42956543 0.4063568  0.40634155
 0.39474487 0.40634155 0.39474487 0.38313293 0.3947296  0.4063568
 0.4179535  0.4179535  0.4295807  0.42956543 0.4179535  0.4295807
 0.4179535  0.4179535  0.47601318 0.47601318 0.48760986 0.47601318
 0.48762512 0.44117737 0.44117737 0.44117737 0.46440125 0.4527893
 0.48762512 0.48760986 0.603714   0.6153412  0.6153259  0.6385498
 0.6385498  0.6617584  0.65016174 0.69659424 0.68499756 0.7082062
 0.7082062  0.7082062  0.7082062  0.70822144 0.69659424 0.7082062 ]",0.061051004,"[ 2.0607934   1.0303967   1.5971149   0.15455951  0.5409583   2.215353
  0.          1.5971149   2.8851109   4.1988664   2.241113    2.2668726
  1.880474   14.451314   13.730036   10.329727   15.919629   10.200928
 10.355487    0.7727975   0.38639876  0.33487892  0.8500773   0.        ]",track_146,https://youtube.com/watch?v=qfKk0uEGsPA
"(1.0251835584640503, array([1.2179934 , 1.178347  , 1.1391844 , 1.1029514 , 1.0764651 ,
       1.0570332 , 1.0430037 , 1.0346913 , 1.0291278 , 1.0247324 ,
       1.0221022 , 1.0241637 , 1.0288348 , 1.0331378 , 1.0400162 ,
       1.0433497 , 1.0428324 , 1.0384551 , 1.0259935 , 1.0115263 ,
       0.99134606, 0.967311  , 0.9484575 , 0.9309504 , 0.9149977 ,
       0.8977508 , 0.87660885, 0.84676516, 0.813533  , 0.78702646,
       0.7684623 , 0.770121  , 0.78518295, 0.809421  , 0.8183466 ],
      dtype=float32))",92.38844299,"[0.499229   0.499229   0.522449   0.5340588  0.4992292  0.48761892
 0.4992292  0.5804987  0.6153288  0.60371876 0.67337894 0.66176844
 0.6269388  0.60371876 0.6617689  0.6501589  0.63854885 0.6153288
 0.60371876 0.6501579  0.6501589  0.60371876 0.5804987  0.6037197
 0.60371876 0.5804987  0.60371876 0.58049774 0.6269398  0.66176796
 0.6385498  0.62693787 0.6269398  0.58049774 0.6037197  0.58049774
 0.54566956 0.6037197  0.5688877  0.61532974 0.58049774 0.65015984
 0.66176796 0.61532974 0.5688877  0.5572796  0.5340595  0.5340576
 0.58049965 0.5340595  0.51083755 0.5572796  0.44117928 0.4527874
 0.47600937 0.46440125 0.4527893  0.40634918 0.4876175  0.5340576
 0.53406143 0.6037178  0.6037178  0.6385498  0.6849899  0.673378
 0.6501579  0.62693787 0.65016174 0.62693787 0.6501579  0.62693787
 0.6501579  0.6269417  0.6501579  0.69659805 0.6501579  0.62693787
 0.6385498  0.6501579  0.66176987 0.6501579  0.6269417  0.638546
 0.61532974 0.62693787 0.673378   0.71982193 0.673378   0.69659805
 0.6501579  0.6849899  0.7082062  0.7198181  0.7546501  0.6385498
 0.6501579  0.5340576  0.53406143 0.5340576  0.51083755 0.51084137
 0.5340576  0.4876213  0.46439743 0.49922943 0.59210587 0.58049774
 0.5572815  0.5572815  0.55727386 0.53406525 0.5340576  0.5340576
 0.51084137 0.5224457  0.49922943 0.4876175  0.4876175  0.5224533
 0.54566956 0.51083374 0.5572815  0.51084137 0.5340576  0.51084137
 0.5340576  0.51084137 0.5688858  0.5224457  0.5224533  0.49922943
 0.51083374 0.5572815  0.5340576  0.56889343 0.5224457  0.65016174
 0.673378   0.673378   0.62693787 0.62693787 0.62693787 0.673378
 0.6849899  0.6385498  0.65016174 0.673378   0.6849899  0.6501541
 0.6385498  0.6385498  0.66176605 0.61533356 0.6501541  0.6385498
 0.65016174 0.62693787 0.6501541  0.673378   0.65016174 0.65016174
 0.62693787 0.66176605 0.673378   0.65016174 0.62693787 0.6385498
 0.6153259  0.6849899  0.673378   0.7082062  0.6617737  0.673378
 0.673378   0.62693787 0.6385498  0.5921097  0.603714   0.5921097
 0.61533356 0.6501541  0.6849899  0.6617737  0.66176605 0.6385498
 0.6501541  0.62693787 0.6269455  0.6501541  0.65016174 0.6501541
 0.65016174 0.6385498  0.6385498  0.5921097  0.66176605 0.65016174
 0.6501541  0.65016174 0.69659424 0.673378   0.65016174 0.65016174
 0.6501541  0.65016174 0.6501541  0.61533356 0.6153259  0.6037216
 0.6501541  0.65016174 0.65016174 0.65016174 0.69659424 0.6617737
 0.6617584  0.62693787 0.62693787 0.65016174 0.6617737  0.62693787
 0.59210205 0.6153412  0.6617584  0.6385498  0.603714   0.60372925
 0.6153259  0.65016174 0.65016174 0.6501465  0.62693787 0.7198181
 0.68499756 0.6849823  0.65016174 0.6849823  0.76626587 0.7082062
 0.6733856  0.7082062  0.7198181  0.6849823  0.7082062  0.6966095
 0.6385498  0.62693787 0.603714   0.65016174 0.62693787 0.62693787
 0.65016174 0.65016174 0.6617584  0.65016174 0.6617737  0.6617584
 0.6153412  0.6501465  0.65016174 0.62693787 0.6733856  0.6849823
 0.62693787 0.6385498  0.65016174 0.65016174 0.67337036 0.6733856
 0.6385498  0.6385498  0.6385498  0.6153259  0.62693787 0.62693787
 0.65016174 0.65016174 0.62693787 0.6501465  0.6269531  0.62693787
 0.6501465  0.62693787 0.60372925 0.603714   0.603714   0.65016174
 0.65016174 0.603714   0.60372925 0.603714   0.5805054  0.55726624
 0.52246094 0.54566956 0.5804901  0.5572815  0.5340576  0.5572815
 0.5804901  0.46440125 0.46440125 0.46440125 0.371521   0.4179535
 0.39474487 0.39474487 0.3947296  0.371521   0.39474487 0.38311768
 0.4295807  0.4179535  0.4063568  0.33668518 0.371521   0.3947296
 0.34829712 0.38313293 0.33668518 0.35992432 0.38311768 0.371521
 0.39474487]",0.058376838,"[18.675842    9.943047    3.8917892   3.488372    2.9663029   2.6815376
  0.          0.18984339  1.4000949   1.1627907   0.09492169  2.1357381
 10.868533    4.5799713  12.055055    4.5799713   1.4712862   2.5391552
  1.0915995   0.75937355  0.          0.92548645  8.163265    6.336023  ]",track_147,https://youtube.com/watch?v=qdW0Fb5tKeg
"(1.0566211938858032, array([1.331418  , 1.2729416 , 1.2091088 , 1.1416167 , 1.0823077 ,
       1.0287814 , 0.98365   , 0.95726466, 0.9491118 , 0.95006835,
       0.950534  , 0.9463568 , 0.9340242 , 0.90989715, 0.87943023,
       0.8455954 , 0.8085338 , 0.7611697 , 0.7370192 , 0.73301584,
       0.75417894, 0.78671944, 0.82451236, 0.8612968 , 0.89168346,
       0.9169563 , 0.9350208 , 0.95224696, 0.9646275 , 0.9786141 ,
       1.004884  , 1.008005  , 0.9877378 , 0.95717615, 0.8889454 ],
      dtype=float32))",83.59683228,"[0.5688889  0.5688889  0.58049893 0.5804987  0.5572789  0.5572791
 0.6037185  0.6153288  0.7546487  0.7198186  0.7198186  0.7198181
 0.70820904 0.70820904 0.7082081  0.696599   0.7082081  0.696599
 0.69659805 0.70820904 0.70820904 0.7082081  0.70820904 0.71981907
 0.7082081  0.7082081  0.7198181  0.71982    0.7198181  0.7198181
 0.7082081  0.70821    0.7082081  0.7082081  0.7082081  0.70821
 0.7198181  0.7082081  0.70821    0.7082081  0.7082081  0.7082081
 0.70821    0.7198181  0.7198181  0.71982    0.7082062  0.69659805
 0.71982193 0.7082062  0.70821    0.7082062  0.71982193 0.7198181
 0.7198181  0.7198181  0.7198181  0.7198181  0.70821    0.7082062
 0.71982193 0.7082062  0.70821    0.70821    0.7198181  0.7082062
 0.70821    0.70821    0.7198181  0.7198181  0.7198181  0.7198181
 0.7198181  0.7198181  0.70821    0.70821    0.7082062  0.70821
 0.7082062  0.70821    0.7198181  0.70821    0.7198181  0.7198181
 0.73143005 0.7198181  0.7198181  0.7198181  0.7198181  0.73143005
 0.7198143  0.71982574 0.7314224  0.7198181  0.7198181  0.7082138
 0.7198181  0.7082062  0.7198181  0.7082138  0.7198181  0.7082062
 0.7198181  0.7198181  0.7198181  0.7082062  0.7198181  0.71982574
 0.7082062  0.69659424 0.7082138  0.7082062  0.73143005 0.73143005
 0.7198181  0.7082062  0.7198181  0.7198181  0.73143005 0.73143005
 0.7198181  0.7198181  0.73143005 0.73143005 0.74303436 0.73143005
 0.73143005 0.7314224  0.73143005 0.7198181  0.7198181  0.69660187
 0.6849899  0.7082062  0.7082062  0.7198181  0.71982574 0.7198181
 0.7198181  0.7082062  0.7198181  0.7082062  0.7082138  0.7082062
 0.69660187 0.6849823  0.73143005 0.73143005 0.73143005 0.7198181
 0.7198181  0.7082062  0.73143005 0.7198181  0.7198181  0.73143005
 0.743042   0.74303436 0.743042   0.74303436 0.7198181  0.7082138
 0.7198181  0.7198181  0.7198181  0.7198181  0.7198181  0.7082062
 0.73143005 0.7082062  0.7198181  0.7198181  0.73143005 0.73143005
 0.7082062  0.7198181  0.73143005 0.7198181  0.7082138  0.7082062
 0.7198181  0.73143005 0.7198181  0.7198181  0.73143005 0.7198181
 0.73143005 0.73143005 0.74302673 0.7198181  0.73143005 0.73143005
 0.7198181  0.7198181  0.7198181  0.7198181  0.7198181  0.7198181
 0.7198334  0.7198181  0.74302673 0.73143005 0.7198181  0.7198181
 0.73143005 0.7198181  0.7198181  0.7198181  0.7198181  0.6966095
 0.7198181  0.7082062  0.7198181  0.7198181  0.7198181  0.7082062
 0.7198181  0.7198181  0.7198181  0.7198181  0.73143005 0.7198181
 0.73143005 0.73143005 0.743042   0.74302673 0.7198181  0.70822144
 0.7198181  0.7082062  0.69659424]",0.053766452,"[23.046766  13.609633   8.288995   1.8482218  2.4642956  0.
  1.4561747  0.         0.6440773  0.         0.         0.
  0.         0.6160739  0.         4.7045646  3.41641    3.4724166
  7.6449175  1.9322319  1.1481378  9.549146   7.9529543  8.204985 ]",track_148,https://youtube.com/watch?v=wXLGzNyb1j0
"(1.1334993839263916, array([1.0844847 , 1.0282563 , 0.9791956 , 0.9370573 , 0.9029848 ,
       0.8681086 , 0.8346491 , 0.81541985, 0.8092805 , 0.8071049 ,
       0.8072342 , 0.80752105, 0.7972712 , 0.7813535 , 0.7778175 ,
       0.78213483, 0.7976604 , 0.80608493, 0.82238483, 0.8172156 ,
       0.79878443, 0.785325  , 0.7951866 , 0.825087  , 0.8704787 ,
       0.92179865, 0.96884173, 1.004961  , 1.0230519 , 1.0048366 ,
       1.0210744 , 1.0127743 , 0.9636429 , 0.93426275, 0.8845079 ],
      dtype=float32))",128.642746,"[0.48761904 0.48761898 0.48761904 0.48761916 0.49922895 0.49922895
 0.48761916 0.48761892 0.4760089  0.47600937 0.48761892 0.48761892
 0.4876194  0.48761892 0.49922895 0.4876194  0.49922848 0.49922943
 0.48761845 0.4876194  0.47600937 0.46439838 0.4527893  0.47600937
 0.47600842 0.47600937 0.47600937 0.47600937 0.47600842 0.46439934
 0.46439934 0.47600842 0.47600937 0.47600937 0.46439934 0.47600937
 0.4876175  0.4876194  0.46439934 0.47600937 0.46439934 0.4876194
 0.47600746 0.46439934 0.4527893  0.47600937 0.47600937 0.47600937
 0.46439934 0.46439743 0.4527893  0.47600937 0.46439934 0.4876194
 0.4876194  0.46439934 0.46439743 0.47600937 0.47600937 0.47600937
 0.46439934 0.47600937 0.47600746 0.46439934 0.4527893  0.46439934
 0.47600937 0.46439743 0.46440125 0.4527893  0.46439743 0.47600937
 0.46440125 0.46439743 0.46439743 0.47600937 0.46440125 0.47600937
 0.46439743 0.46440125 0.46439743 0.47600937 0.47600937 0.47600937
 0.47600937 0.47600937 0.46439743 0.46439743 0.47600937 0.54566956
 0.54566956 0.5224495  0.5224495  0.5340576  0.54566956 0.51083755
 0.4876213  0.51083755 0.4876213  0.4876175  0.47600937 0.47600937
 0.47600937 0.46439743 0.46440125 0.4527855  0.47600937 0.47600937
 0.4527893  0.46440125 0.47600937 0.47600937 0.46439743 0.46439743
 0.46440125 0.47600937 0.47600937 0.4876175  0.46440125 0.47600555
 0.4876213  0.46439743 0.4876213  0.46439743 0.47600937 0.47600937
 0.46439743 0.46440125 0.4527893  0.46439743 0.46440125 0.46439743
 0.47600937 0.4527893  0.44117737 0.46440125 0.47600555 0.46440125
 0.42957306 0.46439362 0.46440125 0.46440125 0.46439362 0.46440125
 0.47601318 0.46439362 0.4527893  0.46440125 0.46440125 0.4527893
 0.46439362 0.46440125 0.46440125 0.4527893  0.46440125 0.46439362
 0.46440125 0.46440125 0.46439362 0.4527893  0.46440125 0.46440125
 0.46440125 0.46439362 0.46440125 0.46440125 0.46439362 0.4527893
 0.54566956 0.56889343 0.5224457  0.51084137 0.5224457  0.5224533
 0.51083374 0.51084137 0.51084137 0.4876175  0.47600555 0.441185
 0.4527893  0.44117737 0.47600555 0.47601318 0.46440125 0.46439362
 0.47601318 0.46439362 0.46440125 0.46440125 0.46440125 0.46439362
 0.4527893  0.46440125 0.4527893  0.46440125 0.47600555 0.47601318
 0.47600555 0.47600555 0.46440125 0.46440125 0.46440125 0.46439362
 0.46440125 0.46440125 0.46440125 0.45278168 0.46440125 0.47601318
 0.47600555 0.4876175  0.47601318 0.46439362 0.4527893  0.4527893
 0.441185   0.44117737 0.4527893  0.4527893  0.4527893  0.4527893
 0.46440125 0.45278168 0.47601318 0.46440125 0.46439362 0.46440125
 0.4527893  0.4527893  0.44117737 0.46440125 0.4527893  0.46440125
 0.46439362 0.46440125 0.46440125 0.46440125 0.46439362 0.47601318
 0.46439362 0.46440125 0.46440125 0.46440125 0.46439362 0.46440125
 0.4527893  0.54566956 0.5688858  0.53406525 0.4876175  0.51083374
 0.48762512 0.49922943 0.5224457  0.49922943 0.47600555 0.47601318
 0.46440125 0.46439362 0.46440125 0.46440125 0.47600555 0.46440125
 0.4876175  0.47601318 0.46439362 0.46440125 0.47601318 0.46440125
 0.464386   0.47601318 0.47601318 0.47601318 0.47599792 0.47601318
 0.47601318 0.47601318 0.47599792 0.47601318 0.4527893  0.4527893
 0.4527893  0.4527893  0.4527893  0.46440125 0.4527893  0.42956543
 0.44117737 0.42956543 0.41796875 0.42956543 0.4063568  0.42956543
 0.4179535  0.4063568  0.4179535 ]",0.06644737,"[ 2.5657895   2.4013157   2.4342105   3.75        5.6907897   0.
  3.618421    4.506579    7.5        18.75        1.25        4.375
  0.16447368  7.861842    6.4144735   0.7236842   2.5         0.
  0.8552632   0.          2.8618422   4.868421    6.0526314  10.855263  ]",track_149,https://youtube.com/watch?v=qib45U2DxPc
"(1.0170092582702637, array([1.3291931 , 1.2942237 , 1.2567171 , 1.219056  , 1.1882098 ,
       1.1607481 , 1.1337839 , 1.1067336 , 1.078262  , 1.0485537 ,
       1.0190005 , 0.9968312 , 0.9901454 , 0.99596834, 0.99975014,
       0.99467635, 0.9819726 , 0.961612  , 0.93478334, 0.9091679 ,
       0.8805276 , 0.85375166, 0.82287204, 0.7918075 , 0.77721226,
       0.7771287 , 0.7882674 , 0.8072468 , 0.82146126, 0.83697575,
       0.8600891 , 0.8962993 , 0.9398527 , 0.9718653 , 0.98988503],
      dtype=float32))",154.5446167,"[0.6385488  0.65015864 0.6153288  0.65015864 0.63854885 0.61532855
 0.60371923 0.62693834 0.6153288  0.60371923 0.60371876 0.6037183
 0.5688896  0.56888866 0.5804987  0.56888866 0.5921087  0.6153288
 0.63854885 0.6501589  0.6617689  0.63854885 0.63854885 0.6269388
 0.6269388  0.684988   0.69659805 0.73143005 0.7430382  0.7430382
 0.73142815 0.73142815 0.7430401  0.7430382  0.7430382  0.7430382
 0.7546482  0.65015984 0.62693787 0.61532974 0.61532784 0.61532974
 0.5921078  0.5921097  0.5340595  0.51083755 0.5224495  0.5224495
 0.5224476  0.5224514  0.49922562 0.49922943 0.4876213  0.4876175
 0.4876213  0.4876175  0.4876175  0.49922943 0.49922943 0.51084137
 0.4876175  0.49922943 0.47600937 0.47600937 0.47600937 0.4876175
 0.4876175  0.4876213  0.54566956 0.5224495  0.5340576  0.4876175
 0.49922943 0.49922943 0.5572777  0.54566956 0.5572815  0.5688858
 0.54566956 0.5688896  0.5921097  0.5688896  0.51083755 0.5224495
 0.5224495  0.5340576  0.5340576  0.54566956 0.51084137 0.49922562
 0.5224495  0.4527893  0.4527893  0.4527893  0.371521   0.35990906
 0.35990906 0.35990906 0.35990906 0.371521   0.37151718 0.35990906
 0.35990906 0.371521   0.37151718 0.38312912 0.371521   0.37151718
 0.38312912 0.371521   0.38312912 0.39474106 0.38312912 0.5572777
 0.5340576  0.54566956 0.54566956 0.5224457  0.51084137 0.5224457
 0.51084137 0.49922943 0.46440125 0.49922943 0.4876175  0.371521
 0.35990906 0.371521   0.37151337 0.35990906 0.371521   0.371521
 0.371521   0.37151337 0.371521   0.371521   0.371521   0.371521
 0.35990906 0.35990906 0.37151337 0.34830475 0.32507324 0.3599167
 0.34829712 0.34829712 0.32508087 0.32508087 0.301857   0.32508087
 0.34829712 0.34829712 0.35990906 0.35990906 0.34830475 0.40634918
 0.40634918 0.40634918 0.40634918 0.40634918 0.39473724 0.40634918
 0.5340576  0.5340576  0.5224533  0.55727386 0.53406525 0.5224457
 0.5340576  0.5224533  0.5340576  0.5224457  0.5340576  0.5224533
 0.5224457  0.51084137 0.5224457  0.51084137 0.5224533  0.5340576
 0.5224457  0.51084137 0.371521   0.37151337 0.35990906 0.38313293
 0.371521   0.3831253  0.371521   0.371521   0.371521   0.3831253
 0.371521   0.3831253  0.38313293 0.371521   0.37151337 0.38313293
 0.35990906 0.35990906 0.38313293 0.39473724 0.39473724 0.39473724
 0.39474487 0.39473724 0.40634918 0.39473724 0.39473724 0.39474487
 0.3831253  0.38313293 0.3831253  0.38313293 0.3831253  0.371521
 0.3831253  0.38313293 0.371521   0.3831253  0.371521   0.38313293
 0.3831253  0.38313293 0.37151337 0.38313293 0.3831253  0.371521
 0.35990906 0.38313293 0.3831253  0.39473724 0.39474487 0.39473724
 0.39473724 0.39474487 0.39473724 0.39473724 0.38313293 0.39473724
 0.39473724 0.39473724 0.40634918 0.41796112 0.40634918 0.40634918
 0.40634918 0.39473724 0.38313293 0.3831253  0.39474487 0.39473724
 0.40634918 0.3831253  0.39474487 0.40634918 0.39473724 0.3831253
 0.38313293 0.371521   0.3831253  0.39474487 0.3831253  0.38313293
 0.39473724 0.41796112 0.39473724 0.3831253  0.39474487 0.37151337
 0.3366928  0.34829712 0.34829712 0.3366928  0.40634918 0.42957306
 0.42956543 0.42956543 0.41796875 0.4179535  0.4179535  0.52246094
 0.5224457  0.5224457  0.5224457  0.5340576  0.5340576  0.5340576
 0.5340729  0.5340576  0.5340576  0.54566956 0.5340576  0.5340576
 0.5340576  0.5224457  0.5340576  0.5340576  0.5340576  0.5340729
 0.5456543  0.41796875 0.42956543 0.4063568  0.3947296  0.38313293
 0.371521   0.371521   0.3947296  0.39474487 0.38313293 0.38313293
 0.38311768 0.38313293 0.39474487 0.3947296  0.38313293 0.371521
 0.4179535  0.41796875 0.48760986 0.46440125 0.46440125 0.56889343
 0.5688782  0.6385498  0.65016174 0.6385498  0.62693787 0.6385498
 0.62693787 0.62693787 0.6153259  0.6153412  0.6385498  0.67337036
 0.6849823  0.68499756 0.67337036 0.6733856  0.6733856 ]",0.082784303,"[11.028358   10.426812    7.906044    0.83070755  7.1326265   0.37238613
  1.8905758   0.6301919   0.17187053  3.580636    4.5259237   0.74477226
  0.05729017  0.02864509  0.14322543  3.5233457   1.4036093   2.7785735
  2.0338013   3.6665711   6.015468    8.450301   20.366657    2.291607  ]",track_151,https://youtube.com/watch?v=pj_O8uVZcfU
